id,gold,prediction,correct
84aa9154-b931-41d7-ab05-ff0a3a7cc215,News,News,yes
995ac0e6-26b5-4c7a-ae5a-e04a92bbbaa9,News,News,yes
045a9f30-44d5-4cce-b643-94d7550e3491,Blog,Blog,yes
9c3518ee-6f74-49dc-a298-98b81f923e41,News,Blog,no
37e04701-063a-4fc9-8b38-888c62f70d5b,Blog,Blog,yes
109a78c0-e32f-4795-ad1b-eee8981eb3f4,Blog,Blog,yes
743b4bdd-560a-40f1-a5cc-12f41d5330b8,News,News,yes
794f2f2b-9f6d-4346-ab66-4ca4b84d7e2c,News,Blog,no
8425e514-669c-48b0-bd87-6f88ee3d8634,Blog,Blog,yes
1de9ba23-2988-4b92-bfd8-bd0418143c51,Blog,News,no
3f09ff3d-89bf-482f-a31c-b327a1e0b001,Blog,Blog,yes
e5b9b707-79bb-4612-b579-f4015cb4d6cd,Blog,Blog,yes
816fcfaf-c543-4a4b-a0a0-7ee3d22fa9a4,Blog,Blog,yes
068eb9bd-5672-4d38-a57e-68fd51c37658,News,Blog,no
bde6b55a-c0b7-4892-9ece-62f65b97b3c5,News,Blog,no
67888123-1bfe-40b8-bcdc-f46eb133de94,Blog,News,no
13cbfe4b-94c8-48ec-bd15-1d53c65b651c,Blog,Blog,yes
b0ff1f68-d858-49dc-8e1c-350febbbf3a6,News,News,yes
4099cae2-bec3-46bd-b2f9-c6cd6ed8fb5a,News,News,yes
2babddf5-5af2-4d6a-ae7b-e170f20bdad9,Blog,Blog,yes
73ebba01-27cd-4168-b2b9-92aed92bffbf,Blog,News,no
36f49077-6d8a-445b-955b-3048317f023e,News,News,yes
e16a1737-bc0d-46be-900f-ef855e3737b4,News,Blog,no
78721e97-7760-48d6-af47-f350c2ccbbec,Blog,News,no
3e6a7f70-ef33-44e7-bb64-bc6304938ee1,News,News,yes
8d0490be-c340-4ba0-809b-bfe8ffbc27b2,Blog,Blog,yes
c7b53653-212a-4fa5-80e4-00ded71f7637,Blog,Blog,yes
af2168e0-fc38-4f48-aeed-397263540cd0,News,News,yes
24f3813b-ffa7-4e93-a356-39b1821bc9d4,Blog,Blog,yes
2b0c80fc-913c-475a-aace-27d62ebb30a1,Blog,Blog,yes
d84ab567-211c-4bae-8cae-745025dab194,News,News,yes
7513edb5-e0d2-4d1e-9747-10288687c6c9,Blog,News,no
92bf7a36-310d-4d47-8c26-c80f724ee6b2,News,News,yes
3a2914b6-0950-41b0-89d5-41ada8a8620e,News,Blog,no
13069a40-ebd7-4ede-b5ab-a103f3a88667,Blog,Blog,yes
ccf99893-fba4-4fca-8046-79baa0119e05,News,News,yes
2e27d7ed-aa79-4a6d-a664-a1ea4241fd09,News,Blog,no
56fc35d6-d4be-4fbe-89bd-4cc68fddcf1f,News,News,yes
d4f19ec6-1c91-42f2-b265-4073366c2263,Blog,News,no
f9aba6cd-1782-48f8-801e-7934c53c319c,News,News,yes
6678e3f8-150c-473e-b1c4-2807050acc23,News,Blog,no
9c91b294-c67a-4233-baf4-736df6ae8644,News,Blog,no
62eb70b5-0413-4e8c-ad1d-c3b802b97fea,Blog,News,no
6ba4c7e8-5e82-4323-befa-bd393c150e9d,Blog,News,no
01754fae-2b35-471c-94e1-84f7e7883d9d,Blog,Blog,yes
2a50d589-0578-47d8-8627-5c5780e269c8,Blog,Blog,yes
43f56e83-f2c9-45b4-b20b-5ad83b26eba0,Blog,News,no
0672acf4-f036-4511-9ef1-80a08dd02e58,News,News,yes
521bc279-d6ec-4453-9586-6b501512426b,News,News,yes
2b2ae1e7-153f-454a-a4cb-526d02ddde20,Blog,Blog,yes
030fc271-823f-4e6b-b1f1-e792f08ace14,Blog,News,no
b75a3517-b61d-4023-b1fe-4f031d2ba73d,News,News,yes
61ee6571-8748-4819-8f68-65c8cd4ed90c,Blog,Blog,yes
ffdd6c21-49a2-49c3-aaba-40efcbacfcd3,News,News,yes
c63f5584-2e4a-4e42-92e5-0a4dea7e8980,News,News,yes
ed4ab9f8-b495-4237-ba3d-c1e907eda8b4,News,Blog,no
4a9dbc26-8d3e-46d7-b8f3-a599e157c768,News,News,yes
7d729866-3956-499e-a10f-f0052635b817,News,Blog,no
928d4ddd-9396-477f-85eb-f23745c71b79,Blog,Blog,yes
850e713a-e8e4-4a43-a58b-2475eb7ad135,Blog,Blog,yes
4f24a71e-e31c-47d2-bead-06a0f3f8cfaf,Blog,News,no
032e4772-4dd7-49f9-b94d-1eceacea6f11,Blog,News,no
822351c9-401c-4fde-836f-e149440aca77,News,News,yes
2e3ee1f1-0fae-4f52-8355-cb9164c59d37,News,Blog,no
d163a4bb-bec8-472a-8dbb-aa06c2ce949a,News,News,yes
39feeedc-52f2-43ce-860c-1a96fd2ecb83,Blog,Blog,yes
fb63dbf4-2993-4cbe-a346-11dd328f2b95,News,Blog,no
e03b0c58-b946-401a-ab5b-7c50242850c5,Blog,News,no
6f4ebd7a-4c43-482d-ba53-fbe1f9379360,Blog,Blog,yes
7f0020c5-ebe5-436c-83e6-5a877f7b6f0f,Blog,Blog,yes
6287cf59-b2b7-478f-a6be-26d023a4037f,News,News,yes
d1416edd-7894-4b14-a029-5cfe5c57298b,News,Blog,no
0668fb4f-01b8-4a21-b8dd-b5ab7083a492,News,News,yes
d51c2ca1-7b3c-4012-8f5a-4b789b2243ee,News,News,yes
d5e8af5e-a9c3-4347-a418-2577ab588c7a,Blog,Blog,yes
7bef2514-5aab-462e-9124-d4f517a6e291,Blog,Blog,yes
1477318f-8359-4791-9932-f5a25ea4e763,Blog,News,no
0c839a0f-0120-49d3-a1f7-d7243b31fd95,News,News,yes
5668fe28-9d93-46d2-8986-e82da43acb43,News,Blog,no
c87a26fb-8293-482e-aad4-1b55b7a891e9,News,News,yes
e7cce738-a627-473a-b5f7-dc2409577966,News,News,yes
2d28bed6-d779-4fda-b923-1472d6c23114,Blog,Blog,yes
7c53a5ed-093c-4403-8295-17768c5db4b4,News,Blog,no
537e8476-b4d3-4f68-9948-6a79b2308c10,News,News,yes
365e7d2a-cbd4-400b-8b95-466175e92ba8,News,News,yes
4a559648-02b7-4d59-9a5a-adc2d5d27f44,News,News,yes
ab1ae684-60ad-4832-83fc-5c26b7639d5b,News,News,yes
0a946bd3-bf15-4c8f-8b2b-53d7016d3bdc,News,News,yes
4a450290-14e8-4cba-ae4f-0b04b9a3b332,News,Blog,no
3a437f5d-181a-4e22-a72e-52a6db8586ea,News,Blog,no
42635423-f261-4027-9a5b-ec08c5c6f593,Blog,News,no
a8b78161-ff66-447f-a0f8-4317959fe094,News,News,yes
d8e32266-6cad-4ccf-b2a0-20eb81cb5007,Blog,News,no
9013e7fc-9e19-4da5-b028-329a0ddc0783,Blog,Blog,yes
28c15f35-b46e-4362-bb9f-a2ad66632dac,News,News,yes
1c13cec6-2758-40cd-a4c2-fbcc68fa8df1,News,Blog,no
d7304863-2c49-46d4-be95-24c67e9548b9,News,News,yes
4c3913a6-dabd-4cdf-95ff-c8c1d29927de,News,Blog,no
8a263150-88e2-43be-9f4c-6357a84a1a9b,Blog,Blog,yes
703995cb-becf-42d6-9446-a8fed0d6c7af,News,News,yes
e3b12d4a-0d3c-4864-bd63-34cd1bc90e30,Blog,Blog,yes
d40a0a81-6fe2-46d4-b4ff-eb33f72ce02e,Blog,Blog,yes
b18b07d0-4399-4f74-adfa-d50916c23406,News,News,yes
a578d73c-ce9d-4bb0-9939-aa506ef1b85b,Blog,News,no
97eecf97-6bbb-4ac9-a60a-a183e84a5592,News,News,yes
8e828062-faf4-4a8b-bd62-21dde058f5ba,Blog,News,no
c548b344-ec08-4aae-a76b-1d9fd6fc1c42,News,Blog,no
bf72204f-2150-426d-a1de-afa07407b738,Blog,Blog,yes
cb3cd602-08fc-4c64-a81f-3017f7779882,News,News,yes
a8cf59f0-c3f1-41d7-92d7-3f42252afee2,Blog,Blog,yes
c14db9fb-45d7-4e42-98ed-f254b6be9b8e,Blog,Blog,yes
ef1c1a58-543c-4c3c-ac8e-11bee2d7c8af,News,Blog,no
14fdd0d9-274a-43cd-9e55-cbddfa06db30,Blog,Blog,yes
1e53d5a8-5bff-499b-8ec5-3189b5109489,News,News,yes
e20be5f8-23cd-4eb9-8f3a-8cfc73261a3c,Blog,Blog,yes
c468a743-3fe1-4365-a88c-8d85a3041304,News,Blog,no
33598d18-c79b-4b59-a1f6-35566913e081,News,News,yes
0aa71022-8ea3-4847-b2c9-dacaf0b7d9ca,Blog,Blog,yes
27e0dd35-315b-4194-8f17-11ecd1804196,Blog,Blog,yes
7e5b7786-8273-44df-80d3-2a04a96a09e1,Blog,Blog,yes
c0e298cf-2bef-430a-a6f4-ce085858fd4e,Blog,Blog,yes
5ae83570-0028-4236-af6d-9177c44e6cf0,Blog,Blog,yes
b0e6365a-33d4-44af-a4ec-d1602e589df8,News,Blog,no
d5899467-f0b5-4c1c-9432-ac909babea1f,Blog,Blog,yes
a90f0792-0264-4778-9a91-0f241f1d04b3,Blog,Blog,yes
65600bc3-37d3-46da-ae80-3785ce1cb750,News,News,yes
f762ab71-a35f-4998-a4d5-41c82796df45,News,News,yes
01700a6e-cfd8-44f1-9e5c-8725c4225330,Blog,News,no
31d74411-a7d1-4e95-a1e2-ab15fc687c67,Blog,Blog,yes
0c5566d0-4d96-400e-b537-c80d516cdac9,News,News,yes
d87d0cc9-2078-46e8-9c48-db693ac9a57b,Blog,Blog,yes
65b01631-0447-49bf-8bde-907dd5dc9556,Blog,Blog,yes
820ddcbb-5724-40a6-9b31-17a5cb73f02f,Blog,Blog,yes
9c3bb041-ffbe-4375-9371-cc2db4800771,News,News,yes
07e438ad-fce2-411d-8770-335e057dc8a6,Blog,Blog,yes
a4d21ad6-41f1-49fc-99c0-55c16678dd81,Blog,Blog,yes
f4400573-89c2-4ec5-8b9a-2982c3cbfc92,News,News,yes
2507e3c5-6384-4972-bbc2-70c6b6f9c354,News,News,yes
fe69b780-6d98-4060-a783-2a5a75f3c669,Blog,Blog,yes
b1d04f3e-0ba6-4d1f-9863-6360dd00b976,Blog,News,no
ec4c118d-25df-4eea-8dbb-7b93c72f39dd,News,Blog,no
e2f322fd-c6a6-4fa5-ae13-a15cebe380e3,Blog,Blog,yes
0f26e605-6b44-4f11-8d8a-e09299e431ac,News,Blog,no
02589b43-a313-466c-855d-3c2d6ee24690,News,News,yes
10d176bc-21a0-4ab1-9f73-c47595d62c04,News,News,yes
40c2a2d7-ecf8-4214-a2bd-e3c838cfaa20,Blog,News,no
09514162-dae2-4b16-8415-e1fec8bfc4fa,News,News,yes
320f58cf-266d-4eb9-b0d0-4126810a213b,News,News,yes
e8f012ad-5161-4b06-802f-df7798bb172b,News,News,yes
a965ecf2-0a38-47a5-a27c-8f4c384fb332,News,News,yes
6d331559-3793-4031-bea5-d0a95a1093f7,Blog,Blog,yes
df1d3dac-23fe-4e98-8691-6bb5cd6fb827,News,Blog,no
a83d203e-6b74-461f-bbc5-460d1a666690,News,News,yes
c1e85159-e168-4ff5-b329-8268f19e246c,News,News,yes
49011354-37d5-4154-8b4c-f96e7939fb4e,Blog,Blog,yes
e6e57be1-82bb-4bc4-9400-9604ed00c87a,Blog,Blog,yes
3e3a23ae-3b12-4f78-bdcd-d8550872b549,Blog,Blog,yes
5ac268df-c1ad-4fad-ab5c-9f98224f25fd,Blog,News,no
5715a728-501a-4272-9df9-881e946599c9,Blog,News,no
c2507728-2821-46b9-9e75-89a746a0512d,Blog,Blog,yes
ea32abd5-1028-4529-b4ce-649e39e2144b,News,News,yes
9edefb84-5f5a-4776-b664-99ec1f543e7c,News,Blog,no
93b0075c-6d9a-46b6-a964-a5eec2be7415,News,News,yes
f8919fd1-8702-45a4-b053-6ea80dd966ac,Blog,Blog,yes
b7d043af-2d8a-43c8-8130-893a028240d3,Blog,Blog,yes
7ce17ebf-1786-4469-812a-b0d27e916acd,Blog,Blog,yes
f6185a52-a145-415c-a53e-da16eac97c09,Blog,News,no
324f8fad-67d0-4c40-80e6-46a870ba22c1,News,News,yes
69f8023a-851f-47a2-af5f-8d8923f067f0,Blog,Blog,yes
aecfa2ef-7cc5-44e4-be4d-7dbc83cc7627,News,News,yes
67959f0e-d55d-4592-b5b2-dac5aa7e1bb7,Blog,Blog,yes
567ec22f-c129-448b-8581-347b486ff3d6,Blog,Blog,yes
7644a36a-e425-4cfe-a0cb-6f797393ee8e,Blog,Blog,yes
c67f70b0-a6ed-4404-b2b0-fa1114f6fda2,News,Blog,no
ed9f8568-f9dc-493f-a6d9-ef1a9fb72507,Blog,Blog,yes
819aa49e-bd65-4346-a45c-065d77990763,Blog,News,no
c83d056f-0aa6-4392-8876-bf3825c7a57f,News,News,yes
bae22cc3-8970-4a54-9300-a9c5b3b3cd3d,News,News,yes
c4d670ff-959b-41c5-b757-25013d0f686c,Blog,Blog,yes
2a310b5c-c547-4c6d-82e9-254bc50b0f5f,Blog,News,no
cb4ed2db-4696-413e-91bc-ed575f8b2175,News,News,yes
59d96547-600e-4c99-a96b-b6a9a192daf1,News,News,yes
a9899b98-2e4f-4979-92c5-b76024da7ebd,Blog,News,no
f98382f8-d802-4990-a857-6ae5c654dedc,News,News,yes
8e04b217-ab20-43de-a370-76987645291b,News,Blog,no
c0a92c92-3996-4cdc-8992-fa97c7cdce1b,Blog,News,no
90258d39-bfa8-4773-8a22-cd06ced48eaa,News,News,yes
6f6a55d8-36be-471e-b7be-70000477edf2,Blog,Blog,yes
0e6effa7-4448-44c2-aac4-0d0dc5492688,Blog,Blog,yes
e40edac1-2d62-4521-9af9-84e60ff6eac8,News,Blog,no
5fbf38b1-0e17-4f8a-9aff-5d40ea0160f4,Blog,News,no
7216fcb6-e24a-437b-b6f4-e39d94bd55ec,News,Blog,no
387838ab-d613-4ac1-902d-509597e36c20,News,Blog,no
206f888f-c994-44ad-99c8-bf764d5cc1cf,Blog,Blog,yes
e1625998-2d02-4951-870d-fe0ab99b7fb7,News,News,yes
d01c707f-b2da-4211-8e65-bd828d732c54,News,News,yes
684b81a4-d1c5-4ca9-a6bf-a9fe6ce89525,Blog,News,no
137b7a58-83b0-4469-ac9c-9aed97689ba9,News,News,yes
b69a9aaa-da43-41bd-9509-6b632775c171,News,News,yes
00dc8572-11e1-4d99-8369-26badfcfa888,News,Blog,no
d843daf7-771b-4fb7-a0de-09689a8fd46b,Blog,Blog,yes
2ff051f7-2f10-4abe-9d2b-25976d42f3c8,News,News,yes
bd36db00-84e3-45bc-b934-568661f736f6,Blog,Blog,yes
96c91cc3-1017-4729-9df2-5d6ac2eb31de,Blog,News,no
aedec16d-7bf7-4752-8923-f6f880a448c5,Blog,News,no
6c96911d-e808-492d-baa0-6a7891eee01a,Blog,Blog,yes
d852c041-885c-4ffc-8f58-bbbb84786743,Blog,Blog,yes
77afd608-a222-44dd-93b9-faa991290f00,Blog,Blog,yes
590fc302-6ce4-4986-8fd8-6b2e52146b4d,News,News,yes
1f3cf6d8-135c-48ff-b378-1381774827fb,Blog,Blog,yes
8ec7892f-0c37-43c2-98c2-82b48f7389e8,News,News,yes
e7868aca-9b64-4b48-8b24-b123602b4088,Blog,News,no
ac511a01-893b-40df-9a66-369fefa272fc,News,Blog,no
3aa20750-0127-4cfb-a255-85c571fbde45,News,News,yes
31133787-ced1-4dc7-9bf3-08c5b563161b,Blog,News,no
4ed9af68-709f-4418-8afa-4ce3c518bfac,Blog,Blog,yes
c96c6b62-5a26-44ac-b765-3d8a8b18fd13,Blog,Blog,yes
9cf95475-00ac-4eb1-8dbf-33cb5ec2785c,Blog,Blog,yes
7b5e9244-4a34-491a-98fd-4a88b0b4e7c7,Blog,News,no
88c92662-2c8f-44fc-8414-7eb08d6ed434,Blog,Blog,yes
ee2e35d5-a299-4443-b0e9-c472148c3f9f,News,News,yes
eddac376-e0dd-4cd5-bd40-f8d65dd54e4f,Blog,Blog,yes
0282b02c-4997-4acd-b72d-82428218ce35,News,Blog,no
99b68648-0615-4505-8674-2e15c9b7a6c0,News,News,yes
4cb75349-9ee7-450d-8416-f7b70a74f41b,News,Blog,no
d2d9bf1f-dd30-451e-af5f-a3f7f327e144,News,News,yes
f7724e0a-c4a9-41a4-a969-ed4e8f4f846b,News,Blog,no
2249f5c8-af34-4081-8994-c35ac82ae196,Blog,News,no
10ddd68f-c81f-43a9-91d6-37f3e3235fff,News,News,yes
82d4c61a-2d0e-42af-8c61-af3bf7878d02,Blog,Blog,yes
ad24771c-5e34-4e40-904b-b7e59e2b8c0c,Blog,Blog,yes
490a3f6d-f119-4566-bd51-d71ed4a25c9b,News,Blog,no
28afe5dc-3546-4522-b1cd-cd890c8c37e7,Blog,Blog,yes
0385a6c8-0a05-46c0-a8c2-01b7e0e221fa,News,News,yes
09659d61-c55b-40ea-9ac0-d9c46fb37d2d,News,Blog,no
e3beffa0-9669-4fdb-8c0f-32f924237c12,Blog,Blog,yes
f0e95523-ddeb-448e-8282-bf7e125581c2,Blog,News,no
aa09bf34-e000-47f7-9b50-f946035ab93e,Blog,Blog,yes
926849c5-7f40-41df-9447-b98ab8122736,News,News,yes
1113d947-7229-4f6b-b21e-11b0e63be226,News,News,yes
b96c4181-5211-4994-b7ea-ea3ee98181b2,News,Blog,no
ea6aa855-446f-4b2c-b337-abcce733921d,News,News,yes
576d6ec7-38f9-4462-9a4b-cde11a2eb858,Blog,Blog,yes
9eee3170-a46a-4d8c-be33-e8543ed65a6c,News,News,yes
ee290500-1e34-4c79-875f-093b181863ae,News,News,yes
5543a1d9-341f-46d5-8f68-10954c3a382e,Blog,News,no
f4eb02c0-8674-47c1-a206-0d405b1735e6,Blog,Blog,yes
1181d0ba-203a-4bee-92c9-ee048d246c20,Blog,Blog,yes
9bffecbf-2592-4b97-83e6-1b4d81ac0f3f,Blog,Blog,yes
e32f860b-227b-4fdd-865f-f81eec54fc2d,Blog,Blog,yes
364569fa-2ff1-4c0c-a276-a85670823680,News,News,yes
6d103b5a-ce83-43c3-a6fe-d716aaecc314,Blog,Blog,yes
a26ec81d-441d-4103-b66c-e5b9518cff2c,News,News,yes
accac063-76d1-4abe-b949-64d42a466883,News,News,yes
cfca62f8-0258-48e4-ab2d-1501f19384d1,News,News,yes
2ed5f9c4-c20a-46f4-a7a1-8294e391c0d4,News,News,yes
4bb6b86a-d777-4ccc-ad1a-6dc1cb71289f,News,News,yes
770b360d-1b99-4b4d-99ff-ed5117ef71cb,News,Blog,no
bec13133-c632-49a7-bd69-8016fa0dfa15,Blog,Blog,yes
36c59e3d-e6a9-42fa-8c79-6e445f7c3674,Blog,News,no
037094b5-26ff-4dcf-bb2e-ae15cd5951cf,Blog,News,no
213cd667-4f63-458f-9db2-8867aaa53cec,Blog,Blog,yes
0a0e9c00-fea7-4e17-869d-c819901ddb0d,Blog,Blog,yes
431605c3-fd91-4ff0-9849-94a9636e7005,Blog,News,no
294b1fee-d16e-4b81-90f3-c2d88154cbe8,News,News,yes
5b51de14-4979-4e3e-ab2d-f047752d5689,Blog,Blog,yes
a8e135d4-558d-4f45-8e0d-fcf6eee0daf9,News,News,yes
51d4175e-b1cb-4e53-a1c0-a0f277886c0f,News,News,yes
bc5f0fa5-0185-440a-b6d8-51cb3f8e4e9b,Blog,Blog,yes
f5956b8e-68ed-4361-adce-0b504ed3fa6e,Blog,Blog,yes
83e79780-8ffc-45a3-ad06-0330a6153386,News,News,yes
a0f07bd2-d518-4ed5-8831-333e890216b6,Blog,Blog,yes
21b9a8e8-16b2-4c40-a60e-862d416852d8,News,Blog,no
f8329396-cb9d-4845-8e30-d1e35f60a18d,News,News,yes
622bcf29-9248-4bca-bf97-996c1151f1af,Blog,Blog,yes
7d97f97f-9018-409a-98f4-87850ef86cb0,Blog,Blog,yes
3c76263f-098b-41ba-a390-5da0b7fa2335,News,News,yes
f77f34cc-4769-4b78-907f-5f20ecc7e760,Blog,Blog,yes
ed3e5766-8999-4a9d-bca6-89eb5eefba3a,Blog,Blog,yes
914990b2-3f1f-43ff-a585-f86617644b2f,Blog,Blog,yes
7d36572e-6ddb-47ed-949f-17c836bec663,Blog,Blog,yes
ecfcdf63-3561-494c-bdb5-b10340f0a77b,Blog,Blog,yes
04e25ccf-1692-4f57-b8fa-99c083f97dba,Blog,Blog,yes
48e49a6c-b127-4475-b50b-de6dfbbe4007,News,Blog,no
01da175a-e136-41c1-9931-a417467bc196,News,News,yes
4f49212e-8d51-4cf8-94c7-72fd0964192e,Blog,Blog,yes
7e17c537-f6b4-4fd7-882c-b80397fef474,Blog,Blog,yes
97309596-697e-4755-8682-812185027395,Blog,Blog,yes
17e4466a-dad4-4e9e-9a38-4cd723af7c25,News,News,yes
f823ceab-b779-4be7-a9ae-b8e32db47a7d,News,News,yes
2454e16b-965d-4a65-a3dd-c7b27224d8b8,News,News,yes
a05641ba-2c5e-4e2e-b634-5b33495cfb11,Blog,Blog,yes
b8201234-aaca-4b6e-ba80-b6424ef3b814,News,News,yes
6fc2f4d9-ade8-4db9-b0df-c6be32da3ef8,Blog,Blog,yes
673bad94-a274-4cc5-a4b2-d5e7ac43492f,Blog,Blog,yes
88ac902f-98cd-4049-8c34-0b16c9b452b4,Blog,News,no
5eafa614-cbcf-4610-ae3f-626b205c45a7,Blog,Blog,yes
9fc8bcb0-7399-47a2-a39f-67e4a2d06925,News,News,yes
ce5ddb3f-cbe0-4d05-9c96-e737eae1b241,News,News,yes
03062cd5-a839-4152-8eea-f418f97fd56f,Blog,News,no
b411ec3c-0c3f-4204-92ef-fdbb42cf020b,Blog,Blog,yes
b4da7c97-7cca-46f8-86a9-5ae9f5c6393c,Blog,Blog,yes
8f7f50f0-2388-4037-a467-735e41519a4e,News,News,yes
41ee8c08-1f0d-4be0-b4f9-17669adc7980,Blog,News,no
026a6455-459c-405a-853e-00945e76bb28,News,News,yes
e5d67810-0e7b-45d0-83b4-c7e074511139,Blog,Blog,yes
22de0af9-c550-4bf8-b281-5af96914f4b2,News,News,yes
4cb11e23-1715-45e3-b8c5-e8b987b75a76,News,News,yes
e8d9610f-3572-4e17-968a-6c9323fbb031,Blog,Blog,yes
18bd3ae2-16c0-413b-9925-dfbc5355491a,News,News,yes
28edc1cc-bc4c-47b4-b9bf-70d6a6cc377a,News,News,yes
9dbd9634-0897-44b2-803f-67ef45574e41,News,News,yes
8c394386-902f-4070-b7aa-fee1c5fe7a6c,Blog,Blog,yes
fcd0dd62-3c2d-4455-a47b-1c3dcfbd0f84,News,News,yes
707e9eaa-ab85-4b62-a47e-7b3e647b1021,News,News,yes
e2db0cf9-5940-462b-9133-25e993269139,Blog,Blog,yes
2781b293-f85b-4ce2-b00a-aef369080b10,Blog,Blog,yes
699463e2-bf03-4a32-a79a-08708f129488,Blog,Blog,yes
578baa6e-ca7e-497e-8310-0832fe71befa,Blog,Blog,yes
2c6d5761-82a7-4e2f-9b28-e7d9c28cc583,Blog,Blog,yes
faf97214-6d88-45a9-8013-68a4fd342848,News,News,yes
a354781e-f57e-4ce5-a76b-a04b7e73f0b2,News,News,yes
c35567e0-c9ff-4289-94a9-336018c7ccac,News,News,yes
66e5e86a-58fc-4527-8745-80b7ed89a5d0,News,Blog,no
77eb278e-1236-408f-bcc7-a386c696b56e,Blog,News,no
8ef58a5d-5a2c-4b19-b7b6-24e0accab2ba,Blog,Blog,yes
6ae9b58b-ffdb-4848-b99a-158efce00fcf,Blog,Blog,yes
5c641978-195f-4d4d-a3e8-c294b9e61914,Blog,Blog,yes
2d3b135e-fab7-4d33-9eb9-3591219f1ba4,News,Blog,no
84d80e17-a00f-40ca-885a-c316ff1d5e7b,News,Blog,no
5f6a7fe2-95ec-4dac-be03-aebf724de570,Blog,Blog,yes
de340054-b8f4-4178-92bb-032e885fe260,News,Blog,no
aa8ab49a-f7c9-4adc-954e-d0aca4c7f3ff,News,News,yes
cacb4277-f9ad-407d-928f-280a77e84af2,News,News,yes
c5dcf6a1-f8fd-4688-8d0e-2c6df5c0ef5c,Blog,News,no
76ac1f26-87aa-4ffa-add8-70f141437ff2,News,Blog,no
e96c4095-fca1-455d-bc75-a3b079d09689,News,Blog,no
ce0048ec-42bc-4b09-afe2-c819f7424434,News,News,yes
e78d4853-43b9-4f7f-868d-e224ec7af8f8,News,News,yes
2bd98c40-8fb2-41a6-a7d1-6fff1886f3b6,News,News,yes
2a66170b-63b0-429c-a51b-834c70bc34b1,Blog,Blog,yes
85e27e3a-6940-413b-af0e-a60a95a438f9,Blog,Blog,yes
105c8046-e918-47a9-b084-c53015ad770a,News,News,yes
dc86e902-d4e7-409f-a3ad-33e140e82020,News,Blog,no
a3475df7-08d4-4932-955a-fb95b166c7ad,News,News,yes
9ae1ce22-f73c-4988-905e-a90d13bc0304,Blog,Blog,yes
8e919f4d-5b46-46e4-99ac-c131e5465792,Blog,Blog,yes
00ab8189-12d0-4cc3-8084-514140361544,News,News,yes
9f583629-f514-4645-82e7-fe9849d0fdc7,Blog,Blog,yes
26c606c8-9ae9-4b22-b9a4-a777d8640e1c,Blog,Blog,yes
17843f19-24a4-4497-9a41-edc313b2dde5,News,News,yes
17f368ca-fa7d-4f4f-bee5-2f53e2b220d4,Blog,Blog,yes
6aff2370-2134-4970-a35b-880846d83d96,Blog,Blog,yes
bf08d42a-4d85-4686-a469-2fc7a2c27af5,Blog,Blog,yes
2045d2f4-81ab-4796-94b0-50b10f44be54,News,News,yes
81aabc7a-83b0-42e3-9ee7-f0ded4da85a0,News,News,yes
78ec4c8a-daf3-424a-b8ec-1cdc5cd883b1,Blog,News,no
aebc3b41-a156-43c2-875b-f6f0c5397cda,News,News,yes
00be224d-449d-4417-a12b-8ae207b4f6be,News,News,yes
8c5775cc-826a-4884-b8e8-af172d366ccb,News,Blog,no
45b17621-15c5-4ac2-baf4-ff12c6f08ed5,News,News,yes
994ef2bb-26f0-4f8d-ab4d-b760bc1142c2,Blog,Blog,yes
483c2862-0907-4f7e-87af-7701e8f14425,News,News,yes
2e01e3d1-13c1-4734-b571-5eb6be9a4cad,News,News,yes
75638343-667e-401b-b592-14ebd449d31b,Blog,Blog,yes
f10fa099-0c3b-4b17-b9a6-b46d7879a0ec,Blog,Blog,yes
37329ee6-7213-478a-b0dd-8932b17a3d13,Blog,News,no
1c7d49d7-d8b4-4ae3-96ca-ac24aa2faf36,News,Blog,no
cedaaa17-91b7-4d87-92c6-173ccc4acc78,News,News,yes
f3913306-2c33-44b0-a43d-96a4704e7dee,News,News,yes
5c238450-112a-4695-9f05-f8e71069110e,News,Blog,no
f2837e2e-85b5-40d9-afe6-6ecb63e7c4a7,Blog,Blog,yes
d56c3034-6a13-4f06-b77a-565afd675819,News,Blog,no
90b2ca38-3cb8-4c26-8755-cb808821c69c,News,News,yes
8a5c8909-6de3-4b82-b3c2-536f954240f3,Blog,Blog,yes
9b12d4c4-e300-4f49-ac3f-07972befa96f,Blog,Blog,yes
732f406b-a1a4-47a5-8788-1f425c173c3c,Blog,Blog,yes
73a5ae6c-9c61-455a-9b73-c8c1baa9fc2c,Blog,News,no
a492b509-1f1e-45b0-9dde-a7cd36fd2ba4,News,News,yes
f527aa97-6b83-457c-aa8b-2ab06b444503,Blog,News,no
1eecfa06-bcd2-4e03-a8b1-c881846eb049,Blog,Blog,yes
819dd633-5d79-4b3c-9a86-d76d09593b6c,News,News,yes
f409160c-10ee-4561-bf6a-dbc5a72d63b5,Blog,Blog,yes
6bb34d9e-d266-4de4-9ecd-1f161515059c,Blog,Blog,yes
7831ad3b-e753-47a3-8682-ba27093dded1,News,Blog,no
d7bc2808-fc8a-413f-bf1c-ef1302ae9fbf,News,News,yes
b840e605-3e9b-4aca-87e5-0cab014932f0,Blog,Blog,yes
abe09c7a-de78-4ba9-ac69-d04d169a70bb,Blog,Blog,yes
6000ea6d-8945-40e4-a99b-0e4ba77cf4ff,News,News,yes
ea911390-845e-4f34-8463-3d077999cef6,News,News,yes
